Date,AAPL,MSFT,GOOGL,NVDA,TSLA
2024-11-18,227.21340942382812,412.66192626953125,174.53033447265625,140.10980224609375,338.739990234375
2024-11-19,227.4724884033203,414.67681884765625,177.33792114257812,146.9678497314453,346.0
2024-11-20,228.18994140625,412.3939208984375,175.20733642578125,145.84817504882812,342.0299987792969
2024-11-21,227.71165466308594,410.6137390136719,166.8939971923828,146.62796020507812,339.6400146484375
2024-11-22,229.05686950683594,414.7211608886719,164.03659057617188,141.90931701660156,352.55999755859375
2024-11-25,232.04624938964844,416.5013732910156,166.91390991210938,135.9810028076172,338.5899963378906
2024-11-26,234.228515625,425.6510925292969,168.37745666503906,136.88075256347656,338.2300109863281
2024-11-27,234.0989532470703,420.67840576171875,168.48696899414062,135.3011932373047,332.8900146484375
2024-11-29,236.490478515625,421.1458435058594,168.20819091796875,138.2103729248047,345.1600036621094
2024-12-02,238.74246215820312,428.624755859375,170.73704528808594,138.59027099609375,357.0899963378906
2024-12-03,241.79165649414062,428.84356689453125,170.58770751953125,140.2198028564453,351.4200134277344
2024-12-04,242.150390625,435.0295715332031,173.60438537597656,145.098388671875,357.92999267578125
2024-12-05,242.18026733398438,440.2011413574219,171.8820037841797,145.02841186523438,369.489990234375
2024-12-06,241.98097229003906,441.1459655761719,173.9429168701172,142.40899658203125,389.2200012207031
2024-12-09,245.8771514892578,443.58251953125,174.80010986328125,138.77975463867188,389.7900085449219
2024-12-10,246.8935546875,440.9072570800781,184.5682830810547,135.04058837890625,400.989990234375
2024-12-11,245.6180877685547,446.5363464355469,194.76502990722656,139.27964782714844,424.7699890136719
2024-12-12,247.08287048339844,447.1032409667969,191.33621215820312,137.31008911132812,418.1000061035156
2024-12-13,247.2522735595703,444.82574462890625,189.2031707763672,134.22076416015625,436.2300109863281
2024-12-16,250.1519775390625,449.12213134765625,196.02093505859375,131.9712371826172,463.0199890136719
2024-12-17,252.58334350585938,451.9764099121094,194.7849578857422,130.36160278320312,479.8599853515625
2024-12-18,247.1725616455078,434.9997253417969,187.7877655029297,128.88192749023438,440.1300048828125
2024-12-19,248.90640258789062,434.6416931152344,187.89739990234375,130.65151977539062,436.1700134277344
